Time,Channel A,Channel B
(ms),(mV),(V)

-47.95092544,0.27408130,-1.31012700
-47.94992544,0.27377610,-1.31012700
-47.94892544,0.27377610,-1.30432800
-47.94792544,0.27377610,-1.30722700
-47.94692544,0.27377610,-1.31012700
-47.94592544,0.27377610,-1.31012700
-47.94492544,0.27347090,-1.30722700
-47.94392544,0.27347090,-1.30722700
-47.94292544,0.27347090,-1.31012700
-47.94192544,0.27347090,-1.30722700
-47.94092544,0.27347090,-1.31012700
-47.93992544,0.27316560,-1.31012700
-47.93892544,0.27316560,-1.30722700
-47.93792544,0.27316560,-1.32157200
-47.93692544,0.27316560,-1.31012700
-47.93592544,0.27316560,-1.30722700
-47.93492544,0.27286040,-1.31012700
-47.93392544,0.27286040,-1.30722700
-47.93292544,0.27286040,-1.30722700
-47.93192544,0.27286040,-1.31012700
-47.93092544,0.27286040,-1.30722700
-47.92992544,0.27286040,-1.30722700
-47.92892544,0.27255520,-1.31012700
-47.92792544,0.27255520,-1.31012700
-47.92692544,0.27255520,-1.30722700
-47.92592544,0.27255520,-1.30722700
-47.92492544,0.27255520,-1.30722700
-47.92392544,0.27225000,-1.31012700
-47.92292544,0.27225000,-1.30722700
-47.92192544,0.27225000,-1.31012700
-47.92092544,0.27225000,-1.30722700
-47.91992544,0.27225000,-1.30722700
-47.91892544,0.27194480,-1.31012700
-47.91792544,0.27194480,-1.30722700
-47.91692544,0.27194480,-1.30722700
-47.91592544,0.27194480,-1.30432800
-47.91492544,0.27194480,-1.30142800
-47.91392544,0.27163960,-1.30722700
-47.91292544,0.27163960,-1.30722700
-47.91192544,0.27163960,-1.30432800
-47.91092544,0.27163960,-1.31012700
-47.90992544,0.27163960,-1.30722700
-47.90892544,0.27163960,-1.30722700
-47.90792544,0.27133440,-1.31012700
-47.90692544,0.27133440,-1.30722700
-47.90592544,0.27133440,-1.30722700
-47.90492544,0.27133440,-1.30432800
-47.90392544,0.27133440,-1.30722700
-47.90292544,0.27102920,-1.30722700
-47.90192544,0.27102920,-1.30432800
-47.90092544,0.27102920,-1.30722700
-47.89992544,0.27102920,-1.30722700
-47.89892544,0.27102920,-1.30722700
-47.89792544,0.27072400,-1.30722700
-47.89692544,0.27072400,-1.30722700
-47.89592544,0.27072400,-1.30722700
-47.89492544,0.27072400,-1.31012700
-47.89392544,0.27072400,-1.30722700
-47.89292544,0.27072400,-1.30432800
-47.89192544,0.27041870,-1.30722700
-47.89092544,0.27041870,-1.31012700
-47.88992544,0.27041870,-1.30432800
-47.88892544,0.27041870,-1.30432800
-47.88792544,0.27041870,-1.30432800
-47.88692544,0.27011350,-1.30722700
-47.88592544,0.27011350,-1.30722700
-47.88492544,0.27011350,-1.30432800
-47.88392544,0.27011350,-1.30432800
-47.88292544,0.27011350,-1.30722700
-47.88192544,0.26980830,-1.30432800
-47.88092544,0.26980830,-1.30722700
-47.87992544,0.26980830,-1.30432800
-47.87892544,0.26980830,-1.30722700
-47.87792544,0.26980830,-1.30432800
-47.87692544,0.26980830,-1.30432800
-47.87592544,0.26950310,-1.30722700
-47.87492544,0.26950310,-1.30432800
-47.87392544,0.26950310,-1.30722700
